Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ekkapujie,@ekka67018,2025-07-31T15:05:24.000Z,False,"Harus nya bukan tom Lembong yg dituntut ..noh si belang kurap yg perintahkan impor diem2 aja malah ngibul sana sini
Bikin Muak ,!!!",0,0,0,150,[],[],[],https://pbs.twimg.com/profile_images/1936656207592267776/--fxEUqq_normal.jpg,https://x.com/ekka67018/status/1950935836909777090,tweet_id:1950935836909777090
bung_yas,@bung_yas76,2025-07-31T16:01:30.000Z,True,Sulapan ,0,0,0,13,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1933443581366448131/SpyM5yyE_normal.jpg,https://x.com/bung_yas76/status/1950949952441688272,tweet_id:1950949952441688272
Risky Cipto Waluyo,@riskycipto,2025-07-31T15:36:09.000Z,False,Mode pahlawan lagi kah atau mau menyandra utang budi,0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/1795065331486240768/qRvuWQ3M_normal.jpg,https://x.com/riskycipto/status/1950943574930923627,tweet_id:1950943574930923627
ridhodawg,@alridhojuno,2025-07-31T15:15:19.000Z,False,abis ini ada yg dipuji puji pasti,0,0,0,53,[],[],[],https://pbs.twimg.com/profile_images/1688419824135979008/gwmtbgq8_normal.jpg,https://x.com/alridhojuno/status/1950938331748958393,tweet_id:1950938331748958393
ᶻ 𝗓 𐰁 aii 𐰁 𝗓 ᶻ,@whotfismitty,2025-07-31T14:35:15.000Z,False,Atur dah bangggg,0,0,0,160,[],[],[],https://pbs.twimg.com/profile_images/1918620137420394496/XR2UnrJ0_normal.jpg,https://x.com/whotfismitty/status/1950928249615528282,tweet_id:1950928249615528282
hutqo,@hutqZ,2025-07-31T14:29:55.000Z,False,terus percuma dong bayar buzzer buat bikin narasi tom lembong bersalah wkwkwkwk,0,0,0,721,[],[],[],https://pbs.twimg.com/profile_images/1560618192867053572/YHV3MBkX_normal.jpg,https://x.com/hutqZ/status/1950926904409629014,tweet_id:1950926904409629014
Budd,@BSastranegara,2025-07-31T14:36:29.000Z,False,"Oh baru paham, supaya ndak kebawa-bawa ke joko",0,0,0,133,[],[],[],https://pbs.twimg.com/profile_images/1914467569618313220/xGk0OLY6_normal.jpg,https://x.com/BSastranegara/status/1950928559293227129,tweet_id:1950928559293227129
d,@dinil4nd,2025-07-31T14:34:31.000Z,False,"udah tua masih cari muka aja, bukan nya m… ",0,0,0,270,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1949113699287154688/E1JkpJv5_normal.jpg,https://x.com/dinil4nd/status/1950928062847074567,tweet_id:1950928062847074567
Menuju Indonesia 1789,@MataHat15871890,2025-07-31T14:47:04.000Z,False,Selain main pahlawan-pahlawanan hal ini juga bisa jadi bukti bahwa Prabs mulai melawan Jkw. Langit gonjang-ganjing tenan. ,0,0,0,181,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1670070075234324481/bVIE-STq_normal.png,https://x.com/MataHat15871890/status/1950931220293964068,tweet_id:1950931220293964068
nuy,@bvchot,2025-07-31T15:56:38.000Z,False,wkwowkwo bisa aje carmuknya,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1743506406576476160/n6aShtYP_normal.jpg,https://x.com/bvchot/status/1950948729495695551,tweet_id:1950948729495695551
Dedara,@SomoGlebod,2025-07-31T15:35:23.000Z,False,Pahlawan udah di set dari awal ,0,0,0,30,[],[],['\\U0001f635'],https://pbs.twimg.com/profile_images/1395166282912174080/3PYqlLO7_normal.jpg,https://x.com/SomoGlebod/status/1950943383159210495,tweet_id:1950943383159210495
Only The Strong ,@justxddt,2025-07-31T16:05:10.000Z,False,"Prabowo, SBY, Megawati bersatu ",0,0,0,26,[],[],['\\u2705'],https://pbs.twimg.com/profile_images/1619926994082467840/-BvRAMtD_normal.jpg,https://x.com/justxddt/status/1950950874723049635,tweet_id:1950950874723049635
dzoel,@dzoel1789,2025-07-31T16:06:53.000Z,False,Apakabar surat pemberhentian gibran??,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1950949614947082241/C-8eOCWJ_normal.jpg,https://x.com/dzoel1789/status/1950951308376297950,tweet_id:1950951308376297950
euhhzz,@k3tek_naga,2025-07-31T14:24:05.000Z,False,Lagi lagi si gendut datang bagaikan pahlawan,0,0,0,613,[],[],[],https://pbs.twimg.com/profile_images/1948216203539013632/v2PxJOox_normal.jpg,https://x.com/k3tek_naga/status/1950925437913198817,tweet_id:1950925437913198817
13,@yaditriya,2025-07-31T14:40:38.000Z,False,Akrobat gini pak Presiden. Gk ketebak. ,0,0,0,117,[],[],"['\\U0001f605', '\\U0001f605', '\\U0001f605']",https://pbs.twimg.com/profile_images/1943167691310694400/ELLJ-i6j_normal.jpg,https://x.com/yaditriya/status/1950929602366656744,tweet_id:1950929602366656744
shznaa,@shznaa_,2025-07-31T14:29:29.000Z,False,sebelum ini kapan terakhir kali presiden memberikan abolisi? ,0,0,0,1.2K,[],['@grok'],[],https://pbs.twimg.com/profile_images/1787497254758318081/DQGHAT7i_normal.jpg,https://x.com/shznaa_/status/1950926795597111715,tweet_id:1950926795597111715
ˢ,@mongeesz,2025-07-31T14:38:08.000Z,False,cuci tangan seperti biasa lah ya,0,0,0,157,[],[],[],https://pbs.twimg.com/profile_images/1904407091424763904/n7AoX5of_normal.jpg,https://x.com/mongeesz/status/1950928973925335119,tweet_id:1950928973925335119
na,@naprillia_,2025-07-31T15:42:39.000Z,False,Pahlawan datang. Padahal dari awal udh jelas gak ada unsur korupsi,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1943233561647341568/0rfsM7k-_normal.jpg,https://x.com/naprillia_/status/1950945211955482789,tweet_id:1950945211955482789
err 𝕏,@mwkerr1916,2025-07-31T14:38:15.000Z,False,Siasat untuk 2029,0,0,0,197,[],[],[],https://pbs.twimg.com/profile_images/1852976175930650624/1Uj5Mwle_normal.jpg,https://x.com/mwkerr1916/status/1950929004208492644,tweet_id:1950929004208492644
Λ. 𝕏,@avarasnx,2025-07-31T15:07:50.000Z,False,"Hehehe mulai pecah kongsi nih, lagian geng Solo maen dua kaki sih ",0,0,0,75,[],[],['\\U0001f92d'],https://pbs.twimg.com/profile_images/1724832008201965569/iGcuTWGn_normal.jpg,https://x.com/avarasnx/status/1950936446656782472,tweet_id:1950936446656782472
yomamen,@saranghaenunbic,2025-07-31T15:01:32.000Z,False,Lagi lagi pahlawan kesiangan kita,0,0,0,84,[],[],[],https://pbs.twimg.com/profile_images/1831309623632277504/nu1HwcwV_normal.jpg,https://x.com/saranghaenunbic/status/1950934860757127402,tweet_id:1950934860757127402
marsu,@abelii_i,2025-07-31T14:27:41.000Z,False,heroik sekali ya bapak ini ,0,0,0,265,[],[],['\\U0001f603'],https://pbs.twimg.com/profile_images/1744702892412649472/Yh9_6XwZ_normal.jpg,https://x.com/abelii_i/status/1950926344298090775,tweet_id:1950926344298090775
Narul Hidayat,@narul_hidayat,2025-07-31T14:53:27.000Z,False,Buang2 anggaran dan waktu emang !! Orang ga salah malah di hukum negara hukum suka2 penguasa,0,0,0,86,[],[],[],https://pbs.twimg.com/profile_images/1721044164937482240/qq2aPcz1_normal.jpg,https://x.com/narul_hidayat/status/1950932829111509175,tweet_id:1950932829111509175
Den,@intheskuuy,2025-07-31T15:03:41.000Z,False,die lg aje yg pengen diliat,0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1780741348649537536/Nz5SZ2WK_normal.jpg,https://x.com/intheskuuy/status/1950935405135630425,tweet_id:1950935405135630425
Agus Dw R,@minky_monster,2025-07-31T14:28:54.000Z,False,"Dia yg kriminalisasi, dia juga yg bebasin. Sok jadi pahlawan",0,0,0,276,[],[],[],https://pbs.twimg.com/profile_images/755255670014824452/j5EbS0Jk_normal.jpg,https://x.com/minky_monster/status/1950926649060667495,tweet_id:1950926649060667495
ledog,@seblakharam,2025-07-31T14:38:07.000Z,False,Demi 2029 wkwkwk,0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1443112671247671298/BYLYiTZL_normal.jpg,https://x.com/seblakharam/status/1950928969328406659,tweet_id:1950928969328406659
bimafebrian.,@bimbambummmm,2025-07-31T14:48:37.000Z,False,memang si paling pahlawannnnnnnnnnnnn,0,0,0,305,[],[],[],https://pbs.twimg.com/profile_images/1391133780941762560/vdGFISV5_normal.jpg,https://x.com/bimbambummmm/status/1950931612637749460,tweet_id:1950931612637749460
Eric,@privatekonoha,2025-07-31T14:53:46.000Z,False,Thank you  GBU !!!,0,0,0,195,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1926675248197357569/byPt_vZ__normal.jpg,https://x.com/privatekonoha/status/1950932909373661284,tweet_id:1950932909373661284
Itscriw,@itscriw,2025-07-31T15:43:32.000Z,False,Baru mulai sudah terlihat arah kepemimpinannya. Mantap Pak Presiden!,0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1302201426957877250/EBMH5OLZ_normal.jpg,https://x.com/itscriw/status/1950945430675849725,tweet_id:1950945430675849725
▽▼,@urirupon,2025-07-31T15:32:35.000Z,False,なんで今でもこんなことを放っておいてるんだろう？,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1950944243213864960/Q8n_sCcl_normal.jpg,https://x.com/urirupon/status/1950942677643780509,tweet_id:1950942677643780509
r,@not_ur_beyb,2025-07-31T14:30:38.000Z,False,Tbtb pahlawan,0,0,0,184,[],[],[],https://pbs.twimg.com/profile_images/1943280157852340224/9r1phM4P_normal.jpg,https://x.com/not_ur_beyb/status/1950927085465440582,tweet_id:1950927085465440582
Sraboto Pubianwo,@efekrumahkicau,2025-07-31T14:39:08.000Z,False,Masa die lagi sih pahlawannya coyyy,0,0,0,125,[],[],[],https://pbs.twimg.com/profile_images/1950837096589217793/t5Wtrxiu_normal.jpg,https://x.com/efekrumahkicau/status/1950929226393096514,tweet_id:1950929226393096514
o,@wwyyyuuuhhh,2025-07-31T14:48:15.000Z,False,asik pahlawan2an lagi,0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1815179175961239552/Es5tdA1d_normal.jpg,https://x.com/wwyyyuuuhhh/status/1950931519339430319,tweet_id:1950931519339430319
GazaGus,@Agus12aja,2025-07-31T15:07:59.000Z,False,Bener ini ,0,0,0,22,[],['@grok'],[],https://pbs.twimg.com/profile_images/1611691403318554624/Vc_KpLUW_normal.jpg,https://x.com/Agus12aja/status/1950936485793800455,tweet_id:1950936485793800455
Bale Rakko,@haerul_mukmin,2025-07-31T15:48:43.000Z,False,Good job.. patut diapresiasi pemerintah dan DPR RI,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1034614820090204160/TELWHIeT_normal.jpg,https://x.com/haerul_mukmin/status/1950946736878588140,tweet_id:1950946736878588140
RWN,@_Wira_negara,2025-07-31T14:51:14.000Z,False,"Mampus, dengan ini era ditandai awal kehancuran mulyono aka king J dan kroni2 geng Oslo",0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1847474961260433409/gGLCP3cQ_normal.jpg,https://x.com/_Wira_negara/status/1950932270581501996,tweet_id:1950932270581501996
prengek,@affanrzdy,2025-07-31T14:49:12.000Z,False,STAR WAR kah,0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1461271333673730050/XW5-Va91_normal.jpg,https://x.com/affanrzdy/status/1950931759040016487,tweet_id:1950931759040016487
,@sumdn,2025-07-31T15:40:47.000Z,False,udahan maen pahlawan pahlawanannya,0,0,0,140,[],[],[],https://pbs.twimg.com/profile_images/1950924299797487616/SnY7eS_-_normal.jpg,https://x.com/sumdn/status/1950944741249704062,tweet_id:1950944741249704062
Jay,@Jayyyy5__,2025-07-31T14:51:48.000Z,False,Jangan oleng guys ini buat nutupin berita rekening diblok pepekatkontol,0,0,0,269,[],[],[],https://pbs.twimg.com/profile_images/1876741519023243264/WEqIIo_g_normal.jpg,https://x.com/Jayyyy5__/status/1950932414878077048,tweet_id:1950932414878077048
Cau,@B51567781,2025-07-31T14:38:56.000Z,False,"Karena banyak pejabat yang Toxic
kita Jadi Sulit buat mempercayai. Tapi Jika Berita ini Benar buat Tom itu Adalah hal bagus, Seharusnya
Memang Terbebas Dari Pidana
Apapun. (tidak terbukti) . karena beliau itu hanya Menjalankan arahan/perintah dari president Sebelum nya.",0,0,0,674,[],[],[],https://pbs.twimg.com/profile_images/1883338300548939777/lTYS_sNb_normal.jpg,https://x.com/B51567781/status/1950929175851958357,tweet_id:1950929175851958357
୧⍤⃝ happyrin,@dinosaurns,2025-07-31T14:25:04.000Z,False,si paling superhero anying muak,0,0,0,556,[],[],[],https://pbs.twimg.com/profile_images/1673787075056005121/9kA2qzyg_normal.jpg,https://x.com/dinosaurns/status/1950925684291113468,tweet_id:1950925684291113468
Brori,@azizibrori,2025-07-31T14:27:33.000Z,False,"Again.. kekuatan Netizen, mari selalu berpikir kritis kawan-kawan",0,0,0,809,[],[],[],https://pbs.twimg.com/profile_images/1845708961091297281/5YHo8Fvj_normal.jpg,https://x.com/azizibrori/status/1950926311146533123,tweet_id:1950926311146533123
erl•,@huruf_e,2025-07-31T14:29:51.000Z,False, kapan terakhir kali presiden Indonesia memberi abolisi?,0,0,0,1.7K,[],['@grok'],[],https://pbs.twimg.com/profile_images/1949289557163458560/gJA1TbZX_normal.jpg,https://x.com/huruf_e/status/1950926889109066115,tweet_id:1950926889109066115
solihudin,@solehudien30,2025-07-31T16:00:32.000Z,False,"Yuk kita minta jg presiden menghapus kebijakan ppatk,,",0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1314618160411103232/okfthCQ-_normal.jpg,https://x.com/solehudien30/status/1950949709688033745,tweet_id:1950949709688033745
Ar,@voxsolitudinis,2025-07-31T15:32:27.000Z,False,bener bener dagelan tapi ok lah,0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1948064532922023938/EgXfFNlG_normal.jpg,https://x.com/voxsolitudinis/status/1950942642579095565,tweet_id:1950942642579095565
Raggi,@potradjaya1,2025-07-31T14:43:11.000Z,False,"Alhamdulillah, fitnah telah usai.",0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1950407026783506432/hvhJvOr2_normal.jpg,https://x.com/potradjaya1/status/1950930244019298720,tweet_id:1950930244019298720
